sex,age,juv_fel_count,race,juv_misd_count,juv_other_count,PriorCount,is_recid,is_violent_recid,ChargeDegree,DaysInJail,RecidScore
Male,79,0,Caucasian,0,0,1,0,0,M,1632.91666666667,-3.75
Male,48,0,Caucasian,0,0,1,0,0,F,1051.15,-3.07
Male,31,1,African-American,0,0,5,0,0,M,1436.63333333333,-0.74
Male,56,0,Caucasian,0,0,1,0,0,M,5680.05,-5.72
Male,43,0,African-American,0,0,2,0,0,M,3012.43333333333,-1.04
Male,20,0,Hispanic,0,2,0,0,0,F,915.533333333333,-3.73
Male,41,0,African-American,0,0,0,0,0,M,4643.71666666667,-7.17
Male,24,0,Other,0,0,1,0,0,F,1681.05,-1.85
Female,33,0,African-American,0,0,1,0,0,F,1452.98333333333,-1.24
Male,22,0,African-American,0,0,0,0,0,F,13506.45,-0.26
Male,34,0,African-American,0,0,3,0,0,F,1515.06666666667,0.98
Male,36,0,Caucasian,0,0,0,0,0,M,334.183333333333,-1.12
Male,69,0,Caucasian,0,0,0,0,0,F,1283.58333333333,-2.64
Male,32,0,Caucasian,0,0,5,1,1,F,1326.33333333333,-0.64
Male,46,0,Caucasian,0,0,0,0,0,F,113435.85,-2.22
Male,34,0,Caucasian,0,0,1,0,0,M,1863.18333333333,-3.53
Female,32,0,Hispanic,0,0,0,0,0,M,14405.9666666667,-3.95
Male,39,0,African-American,0,0,0,0,0,M,1211.55,-2.11
Male,25,0,African-American,0,1,6,1,1,M,2840.46666666667,2.74
Male,29,0,Caucasian,0,0,2,1,0,M,2860.53333333333,-4.44
Female,40,0,Caucasian,0,0,0,0,0,M,3982.65,-4.63
Male,36,0,Caucasian,0,0,10,1,1,M,10001.3666666667,2.01
Male,50,0,Caucasian,0,0,5,1,0,F,7265.81666666667,-4.07
Male,37,0,African-American,0,0,4,1,1,M,108165.533333333,-1.79
Male,34,0,African-American,0,0,1,0,0,F,-211.166666666667,-2.42
Female,35,0,Hispanic,0,0,0,0,0,F,1704.25,0.72
Male,23,0,Caucasian,0,1,10,1,0,F,101230.666666667,-0.56
Male,20,0,Other,0,0,0,0,0,F,1031.8,-1.28
Male,26,0,Caucasian,0,0,2,0,0,F,801.85,-0.59
Male,59,0,Caucasian,0,0,2,1,1,M,1368.85,-4.28
Male,37,0,Caucasian,0,0,2,0,0,M,17436.2333333333,-0.65
Male,22,0,African-American,0,0,1,0,0,F,52465.0833333333,-2.33
Male,25,0,African-American,0,0,5,0,0,F,53063.7166666667,3.62
Male,20,0,African-American,0,0,1,1,1,M,1873.01666666667,2.44
Male,39,0,Caucasian,0,0,8,0,0,F,29101.2,-0.13
Male,50,0,Hispanic,0,0,2,0,0,M,1402.33333333333,-5.58
Male,20,1,African-American,0,0,1,0,0,F,3942.3,-2.13
Male,39,0,Caucasian,0,0,1,0,0,F,1300.2,-2.63
Male,51,0,Caucasian,0,0,1,1,1,M,2845.4,-1.61
Male,30,0,African-American,0,0,2,0,0,M,26180.25,0.63
Male,39,0,Other,0,0,0,1,0,M,4554.43333333333,-4.04
Male,26,0,African-American,0,0,2,0,0,F,47950.4666666667,2.75
Male,20,0,Other,0,0,0,0,0,M,1286.9,-0.94
Female,51,0,Caucasian,0,0,7,0,0,F,210634.233333333,-2.27
Female,26,0,Caucasian,0,0,0,0,0,F,863.683333333333,-3.36
Male,26,0,African-American,0,0,5,0,0,F,4252.93333333333,0.82
Male,20,0,Caucasian,0,2,0,0,0,F,1502.43333333333,-0.78
Male,28,0,African-American,0,0,0,1,1,F,21817.1333333333,-0.77
Female,21,0,African-American,0,0,0,0,0,M,895.933333333333,-2.13
Male,25,0,Other,0,0,0,1,1,F,1747.91666666667,-2.76
Male,30,0,Caucasian,0,0,0,0,0,F,2655.23333333333,-2.71
Male,21,0,Caucasian,2,7,2,1,1,F,416.133333333333,5
Male,35,0,African-American,0,0,22,1,1,F,2988.41666666667,4.15
Male,50,0,Caucasian,0,0,2,1,1,F,13096.1833333333,-3.64
Male,25,0,African-American,0,0,5,0,0,M,2489.91666666667,-1.07
Male,26,0,African-American,0,0,0,0,0,F,1452.5,-1.91
Male,22,0,African-American,0,0,0,0,0,F,1604.55,2.55
Male,29,0,African-American,0,0,0,0,0,F,269.35,-0.53
Male,52,0,Caucasian,0,0,1,0,0,F,894.466666666667,-4.15
Male,21,0,African-American,0,0,0,1,0,F,970.8,1.12
Male,21,0,Caucasian,0,0,1,0,0,F,-83.1833333333333,0.66
Male,24,0,African-American,0,0,3,0,0,F,134249.3,-1.15
Female,30,0,Caucasian,0,0,0,0,0,M,958.966666666667,0.09
Male,41,0,African-American,1,0,9,0,0,M,2899.78333333333,-0.54
Male,48,0,Caucasian,0,0,6,0,0,F,8508.86666666667,-2.66
Female,34,0,African-American,0,0,1,0,0,M,1469.35,1.54
Male,31,0,Hispanic,0,0,1,0,0,F,8534.61666666667,-4.86
Male,25,0,African-American,0,0,1,0,0,M,366.816666666667,-3.49
Male,56,0,Caucasian,0,0,6,0,0,F,1303.61666666667,-3.06
Male,23,0,African-American,0,0,0,0,0,F,408.633333333333,0.98
Male,21,0,Caucasian,0,0,0,0,0,M,1597.86666666667,0.42
Male,66,0,Caucasian,0,0,0,0,0,M,2822.66666666667,-3.94
Male,28,0,African-American,0,0,7,0,0,M,1128.58333333333,1.04
Male,29,0,Caucasian,0,0,0,0,0,M,-177.066666666667,-1.95
Male,39,0,Caucasian,0,0,0,0,0,F,1598.35,-4.44
Male,31,0,Caucasian,0,0,1,0,0,F,1793.15,-0.17
Male,22,0,African-American,0,0,0,0,0,M,77593.8,-1.35
Female,22,0,Caucasian,0,0,0,0,0,M,1352.6,0.34
Male,35,0,Caucasian,0,2,3,0,0,F,1616.01666666667,3.26
Male,56,0,Caucasian,0,0,1,1,1,F,1321.13333333333,-1.92
Female,34,0,African-American,0,0,0,0,0,F,1276.25,-3.19
Male,43,0,Caucasian,0,0,2,0,0,F,1314.36666666667,-1.37
Male,38,0,Caucasian,0,0,0,0,0,F,1388.63333333333,-3.64
Male,39,0,Caucasian,0,0,3,0,0,F,1169.86666666667,1.84
Male,26,0,African-American,0,0,2,0,0,M,-205.333333333333,0.65
Female,55,0,Caucasian,0,0,0,0,0,M,2467.1,-1.64
Male,61,0,African-American,0,0,25,0,0,F,1806.13333333333,-0.13
Male,33,0,Other,0,0,0,0,0,M,15680.4666666667,0.48
Male,40,0,Caucasian,0,0,4,0,0,F,1646.4,-2.81
Male,33,0,African-American,0,0,3,0,0,F,369.933333333333,-1.77
Male,26,0,Caucasian,0,0,0,1,1,F,1590.3,1.54
Male,28,0,African-American,0,0,0,0,0,F,1246.45,2.72
Male,45,0,Caucasian,0,0,0,0,0,M,1561.18333333333,-2.05
Female,57,0,Caucasian,0,0,4,0,0,F,371249.433333333,0.17
Male,26,0,African-American,0,0,3,1,1,F,67814.4,-2.41
Male,35,0,African-American,0,0,1,0,0,F,754.483333333333,-1.53
Male,54,0,Hispanic,0,0,0,0,0,F,3117,-0.66
Female,29,0,African-American,0,0,0,0,0,F,4282.43333333333,-2
Female,40,0,Caucasian,0,0,0,0,0,M,1576.35,-6.24
Female,25,0,African-American,0,1,0,0,0,M,1314.7,-0.39
Male,44,0,African-American,0,0,3,0,0,M,4104.01666666667,0.67
Male,48,0,Caucasian,0,0,1,0,0,M,327.566666666667,-3.19
Female,59,0,Caucasian,0,0,1,0,0,F,86806.95,-5.47
Male,29,0,African-American,0,0,0,0,0,F,104881.416666667,-0.55
Male,56,0,Caucasian,0,0,0,0,0,M,276.133333333333,-3.94
Female,27,0,African-American,0,0,0,0,0,M,1559.15,-0.49
Female,29,0,Caucasian,0,0,0,0,0,M,1339.56666666667,-0.62
Female,34,0,Caucasian,0,0,4,0,0,M,1107.28333333333,-1.88
Female,22,0,African-American,0,0,0,0,0,F,-630.633333333333,-0.26
Male,31,0,Caucasian,0,0,0,0,0,F,3934.3,-0.74
Male,47,0,African-American,0,0,3,0,0,F,2856.91666666667,-0.78
Female,20,0,Caucasian,0,0,1,0,0,F,52972.3333333333,2.49
Male,39,0,African-American,0,0,4,0,0,F,171151.3,1.24
Male,30,0,Hispanic,0,0,2,0,0,F,8651.63333333333,-0.44
Male,61,0,African-American,0,0,2,0,0,M,1033.78333333333,-0.46
Male,37,0,Hispanic,0,0,3,0,0,M,341.416666666667,0.91
Male,38,0,Other,0,0,1,1,1,F,1694.76666666667,-4.95
Male,30,0,African-American,0,0,0,0,0,M,1820.1,-0.81
Male,47,0,Other,0,0,0,0,0,F,2892.05,-5.31
Male,56,0,Caucasian,0,0,5,0,0,F,343054.316666667,1.38
Female,58,0,Hispanic,0,0,1,0,0,F,1414.15,-1.06
Male,28,0,African-American,0,0,12,1,1,M,8605.2,4.39
Male,59,0,African-American,0,0,1,0,0,M,90539.5166666667,-4.59
Male,23,0,Caucasian,1,0,4,1,1,M,3078.55,0.12
Female,41,0,Hispanic,0,0,0,0,0,F,1657.83333333333,0.55
Male,22,0,African-American,0,0,0,0,0,F,2892.66666666667,0.79
Male,26,0,African-American,0,0,5,0,0,F,1387.08333333333,0.52
Male,44,0,Caucasian,0,0,1,0,0,F,2679.41666666667,-1.89
Female,34,0,African-American,0,0,0,1,1,M,1557.85,-6.14
Male,29,0,African-American,0,0,8,0,0,M,7351.5,1.7
Female,31,0,African-American,0,0,0,0,0,M,5960.83333333333,0.6
Male,21,0,Caucasian,0,0,2,0,0,F,924.916666666667,-1.33
Male,34,0,Caucasian,0,0,4,0,0,F,1202.81666666667,-2.1
Male,54,0,African-American,0,0,21,0,0,F,1359.96666666667,0.32
Male,20,0,Caucasian,4,0,4,0,0,F,1306.36666666667,2.54
Male,31,0,Caucasian,0,0,1,1,1,F,51870.2833333333,-0.11
Male,22,0,Caucasian,0,0,0,0,0,M,1405.81666666667,-3.95
Male,36,0,African-American,0,0,6,0,0,M,1376.05,-2.36
Male,50,0,African-American,0,0,15,0,0,M,1480.46666666667,1.35
Female,49,0,Other,0,0,0,0,0,M,1447.75,-1.42
Male,31,0,African-American,0,0,1,0,0,M,1532.75,0.33
Male,21,1,African-American,0,1,2,0,0,F,52090.0166666667,-0.8
Male,29,0,Other,0,0,0,0,0,F,1801.28333333333,-2.76
Male,61,0,Hispanic,0,0,0,0,0,F,853.016666666667,-5.41
Female,25,0,Caucasian,0,0,2,1,1,F,1276.75,4.92
Female,26,0,Other,0,0,1,0,0,F,879.183333333333,-1.32
Male,38,0,Caucasian,0,0,5,0,0,F,1584.68333333333,-4.72
Male,35,0,Caucasian,0,0,2,0,0,M,1162.45,-1.5
Male,50,0,African-American,0,0,10,0,0,F,69083.0333333333,-1.69
Male,29,0,Caucasian,0,0,1,0,0,F,4220.98333333333,-0.78
Male,46,0,Caucasian,0,0,0,0,0,F,257.866666666667,-0.85
Male,53,0,Caucasian,0,0,1,1,1,M,1304.25,-2.25
Female,27,0,Caucasian,0,0,1,1,1,F,36802.8166666667,-1.81
Male,29,0,Caucasian,0,0,4,0,0,F,979.7,-2.69
Male,24,0,Caucasian,0,0,1,1,0,M,1500.96666666667,1.22
Male,40,0,African-American,0,0,20,0,0,F,1548,4.13
Female,36,0,African-American,0,0,1,0,0,M,928.9,-0.37
Male,57,0,Caucasian,0,0,7,1,0,F,218757.483333333,-0.67
Male,26,0,African-American,0,0,1,1,0,F,1620.3,-1.49
Male,26,0,African-American,0,1,2,0,0,F,10573.3666666667,1.02
Female,48,0,Caucasian,0,0,0,0,0,F,1710.08333333333,-3.51
Male,52,0,Caucasian,0,0,7,0,0,M,1231.91666666667,-0.42
Female,43,0,African-American,0,0,0,0,0,M,1825.1,-4.26
Male,24,0,Caucasian,0,0,3,0,0,F,51650.3833333333,2.26
Male,23,0,Hispanic,1,0,2,0,0,F,32597.3666666667,-3.56
Male,56,0,African-American,0,0,28,0,0,F,86859.65,0.23
Male,21,0,African-American,0,0,0,0,0,F,261.9,-1.44
Female,25,0,Caucasian,0,0,0,0,0,F,1303.31666666667,0.58
Male,46,0,Caucasian,0,0,0,0,0,M,790.933333333333,-1.37
Female,24,0,African-American,0,0,0,0,0,F,2904.58333333333,-0.88
Male,24,0,Other,0,0,0,0,0,M,205.183333333333,0.23
Male,40,0,Hispanic,0,0,0,0,0,M,-49.3833333333333,-5.28
Male,36,0,Hispanic,0,0,1,0,0,M,285.883333333333,-1.16
Male,24,0,Caucasian,0,0,0,0,0,M,1432.75,-2.7
Female,55,0,African-American,0,0,2,0,0,F,1631.45,-3.47
Male,38,0,African-American,0,0,14,0,0,F,80873.6666666667,5.2
Male,31,0,African-American,0,0,1,0,0,F,1771.1,-0.39
Female,30,0,African-American,0,0,3,0,0,F,1160.28333333333,-0.29
Male,52,0,Caucasian,0,0,1,0,0,F,57770.9666666667,-4.36
Male,37,0,African-American,0,0,16,1,1,F,3023.58333333333,3.37
Female,41,0,Caucasian,0,0,1,0,0,M,41945.4,-6.4
Male,20,0,African-American,0,0,0,1,1,F,1437.05,-1.61
Male,22,0,Caucasian,0,0,1,0,0,M,12916.5833333333,-1.68
Male,38,0,African-American,0,0,7,0,0,M,284821.416666667,4.22
Male,31,0,African-American,0,0,0,0,0,F,11537.7666666667,0.34
Male,28,0,Caucasian,0,0,0,0,0,F,77198.3,-1.45
Male,21,0,Hispanic,1,0,2,1,1,F,3733.48333333333,2.55
Male,39,0,African-American,0,0,1,0,0,F,1387.1,-8.08
Male,32,0,Caucasian,1,0,2,0,0,F,100621.366666667,-3.62
Male,45,0,Hispanic,0,0,0,0,0,M,1634.1,-3.46
Male,36,0,African-American,0,2,7,0,0,M,11369.45,-0.49
Male,27,0,African-American,0,0,9,1,1,F,1018.05,4.2
Male,30,0,Hispanic,0,0,0,0,0,F,321.65,-4.41
Male,61,0,African-American,0,0,8,0,0,M,50250.8166666667,-2.13
Male,43,0,African-American,0,0,2,0,0,F,1241.78333333333,-2.19
Male,26,0,African-American,0,0,1,0,0,F,1329.8,2.85
Male,32,0,African-American,3,0,7,1,0,F,7282.35,6.22
Female,57,0,Caucasian,0,0,2,0,0,F,1106.26666666667,-1.12
Female,40,0,Caucasian,0,0,0,0,0,M,116.566666666667,-3.77
Male,29,0,Caucasian,0,0,1,0,0,M,16118.2833333333,2.42
Female,21,0,Caucasian,0,0,1,1,0,F,-252.6,0.43
Male,36,0,African-American,0,0,2,0,0,M,372.35,-1.16
Male,59,0,African-American,0,0,17,0,0,F,257246.316666667,1.73
Male,35,0,African-American,0,0,6,1,1,F,1298.08333333333,1.03
Male,49,0,Hispanic,0,0,0,0,0,M,1472.88333333333,-6.05
Male,21,0,African-American,1,0,2,1,1,F,11706.85,2.02
Male,23,0,Hispanic,0,0,1,0,0,F,255282.7,-2.59
Male,33,0,Hispanic,0,0,0,0,0,M,952.766666666667,-1.82
Male,20,1,African-American,0,0,1,1,1,F,54707.4166666667,2.43
Male,28,0,Caucasian,0,0,1,0,0,F,20231.9666666667,0.14
Male,55,0,African-American,0,0,5,0,0,F,433347.35,2.37
Male,26,0,Caucasian,0,0,0,0,0,M,1576.18333333333,-5.07
Female,52,0,Caucasian,0,0,6,0,0,F,9906.21666666667,-1.67
Male,52,0,African-American,0,0,16,1,1,F,1205.43333333333,0.34
Male,60,0,Caucasian,0,0,2,0,0,M,15616.9666666667,-4.85
Male,44,0,Caucasian,0,0,0,0,0,M,3031.9,-4.93
Male,30,0,Hispanic,0,0,1,0,0,F,24499.4166666667,-1.24
Female,25,0,African-American,0,0,2,0,0,M,1097.73333333333,-0.41
Male,39,0,African-American,0,0,3,1,0,M,55130.6166666667,0.79
Male,22,0,Caucasian,0,0,1,0,0,F,17180.4666666667,0.88
Female,28,0,African-American,0,0,0,0,0,F,275091.183333333,2.61
Male,30,0,Caucasian,0,0,0,0,0,M,266.533333333333,-2.72
Male,39,0,African-American,0,0,9,0,0,F,313.283333333333,-0.27
Female,46,0,Other,0,0,1,0,0,F,1236.61666666667,-0.74
Male,47,0,Other,0,0,3,0,0,M,5736.8,-2.53
Male,26,0,African-American,0,0,5,0,0,M,466357.783333333,0.51
Male,33,0,African-American,0,0,3,0,0,F,187573.616666667,3
Female,23,0,African-American,0,0,0,0,0,F,36125.1166666667,-2.99
Male,54,0,Caucasian,0,0,0,0,0,F,2984.9,-4.88
Male,50,0,African-American,0,0,2,0,0,M,44580.8666666667,-1.92
Male,25,0,Caucasian,0,0,1,0,0,F,902.183333333333,-0.67
Female,46,0,Caucasian,0,0,0,0,0,F,86.3833333333333,-3.79
Male,22,0,Caucasian,0,0,0,0,0,M,1707.58333333333,-0.82
Male,38,1,Caucasian,0,0,10,1,1,F,-103.466666666667,-3.28
Male,18,5,African-American,0,2,4,1,1,F,34025.0833333333,4.59
Female,23,0,Caucasian,0,0,0,0,0,F,17106.25,1.85
Female,32,0,Hispanic,0,1,8,1,1,M,10090.2166666667,2.03
Male,27,0,African-American,0,0,6,0,0,F,171617.016666667,0.99
Male,25,0,Caucasian,0,0,2,1,0,F,452.466666666667,1.12
Male,53,0,Caucasian,0,0,0,0,0,F,15846.2333333333,-4.58
Male,39,0,African-American,0,0,0,0,0,M,1314.28333333333,0.44
Male,37,0,Other,0,0,2,1,1,F,73574.4,-3.13
Female,24,0,African-American,0,0,7,0,0,F,1605.51666666667,3.13
Male,33,0,Caucasian,0,0,0,0,0,M,1564.96666666667,-2.94
Female,24,0,Caucasian,0,4,1,0,0,M,1068.66666666667,0.18
Male,46,0,Caucasian,0,0,1,0,0,F,1324.58333333333,-3.57
Male,32,0,Hispanic,0,0,7,0,0,F,1647.98333333333,-1.21
Male,24,0,Hispanic,0,0,2,0,0,F,13040.8666666667,0.35
Female,38,0,Caucasian,0,0,0,0,0,F,3836.43333333333,-2.26
Male,57,0,Caucasian,0,0,2,0,0,F,13178.2666666667,-4.39
Male,43,0,Caucasian,0,0,0,0,0,F,2984.16666666667,-2.75
Male,22,0,African-American,0,0,0,0,0,M,27.0833333333333,-0.24
Female,28,0,African-American,0,0,9,1,1,M,17306.3833333333,2.89
Male,51,0,Caucasian,0,0,3,0,0,F,9966.93333333333,-1.15
Male,41,0,Hispanic,0,0,3,0,0,F,1506.98333333333,-3.98
Male,24,0,Caucasian,0,0,1,0,0,F,1445.25,-5.35
Male,27,1,African-American,2,1,6,0,0,M,1453.68333333333,0.78
Male,25,0,African-American,0,0,0,0,0,M,1163.03333333333,-1.02
Male,56,0,Caucasian,0,0,3,0,0,M,259.733333333333,0.08
Female,29,0,African-American,0,0,1,0,0,M,2489.93333333333,-1.22
Male,21,0,African-American,0,0,0,0,0,F,3037.73333333333,-0.14
Female,28,0,African-American,0,0,0,0,0,M,1321.43333333333,-0.52
Male,35,0,African-American,0,0,2,0,0,F,-191.566666666667,-1.58
Male,23,0,Caucasian,0,0,0,0,0,F,1534.71666666667,0.62
Male,48,0,African-American,0,0,4,0,0,F,389.933333333333,-3.23
Male,37,0,African-American,0,0,2,0,0,F,244405.1,0.69
Male,33,0,African-American,0,0,0,0,0,F,1396.58333333333,0.79
Male,23,0,African-American,0,1,5,1,1,F,2468.26666666667,3.25
Male,24,0,African-American,0,0,0,0,0,F,789.15,1.22
Male,44,0,African-American,0,0,2,0,0,M,7337.2,-4.78
Male,26,0,African-American,0,0,4,0,0,M,21248.6333333333,-2.95
Female,26,0,African-American,0,0,0,0,0,M,794.433333333333,0.26
Male,29,0,African-American,0,0,2,0,0,F,2723.71666666667,-0.39
Male,26,0,Hispanic,0,1,0,0,0,F,1125.6,-0.38
Male,30,0,Caucasian,0,0,1,0,0,M,1290.85,-1.67
Male,42,0,Other,0,0,1,0,0,F,1848.43333333333,-6.25
Female,28,0,African-American,0,0,0,1,1,F,3201.83333333333,0.31
Male,20,0,African-American,0,0,0,0,0,F,15983.7666666667,1.03
Female,24,0,Caucasian,2,0,7,0,0,M,1635.38333333333,1.24
Female,21,0,African-American,0,0,1,0,0,F,5832.51666666667,0.8
Male,27,0,African-American,0,0,8,1,1,F,37056.3666666667,4.66
Male,42,0,Caucasian,0,0,0,0,0,M,9057.05,-6.34
Male,43,0,Caucasian,0,0,1,0,0,F,976.016666666667,-4.99
Female,55,0,Caucasian,0,0,0,0,0,M,1435.38333333333,-3.11
Male,23,0,African-American,0,0,0,0,0,M,1413.96666666667,0.63
Female,64,0,African-American,0,0,0,0,0,F,5847.43333333333,-7.66
Male,48,0,Other,0,0,0,0,0,M,2797.88333333333,-3.84
Male,30,0,Caucasian,0,0,0,0,0,M,1413.3,0.45
Female,22,0,African-American,0,0,1,0,0,M,-6.13333333333333,-0.02
Male,24,0,Caucasian,0,0,0,0,0,F,323.416666666667,-1.53
Male,49,0,Hispanic,0,0,2,1,0,M,57639.8166666667,-0.35
Male,50,0,Caucasian,0,0,2,0,0,F,1496.9,-2.1
Male,30,0,African-American,0,0,3,0,0,M,296894.983333333,-2.15
Male,21,0,African-American,2,0,2,1,1,M,69116.9833333333,2.85
Male,31,0,African-American,0,0,1,0,0,F,1307.38333333333,-2.38
Male,23,0,Hispanic,0,0,0,0,0,M,1477.4,-0.62
Male,28,0,African-American,0,0,11,1,1,F,3193.13333333333,0.49
Male,24,0,African-American,0,1,0,0,0,F,1877.73333333333,-1.9
Male,31,0,Other,0,0,1,0,0,M,1371.81666666667,-3.28
Male,29,0,African-American,0,0,3,1,1,F,4.01666666666667,-0.51
Male,28,0,African-American,0,0,4,1,1,M,49096,1.45
Male,49,0,Caucasian,0,0,0,0,0,F,1721.68333333333,-6.95
Male,42,0,Caucasian,0,0,0,0,0,M,-247.5,0.98
Male,38,0,African-American,0,0,4,0,0,M,1215.68333333333,-2.64
Male,36,0,African-American,0,0,0,0,0,F,1190.98333333333,3.62
Male,29,0,African-American,0,0,11,0,0,M,1295.35,1.57
Male,39,0,African-American,0,0,2,0,0,M,1598.31666666667,-1.17
Male,47,0,Caucasian,0,0,0,0,0,M,4146.2,-5.45
Male,55,0,African-American,0,0,12,0,0,F,41204.2666666667,-3.31
Male,63,0,African-American,0,0,2,0,0,M,2491.53333333333,-3.27
Male,55,0,Caucasian,0,0,27,0,0,M,2597.9,2.42
Male,54,0,Other,0,0,2,1,1,M,1518.05,-4.02
Male,37,0,Caucasian,0,0,1,0,0,M,1254.4,-2.26
Male,25,0,African-American,0,0,4,0,0,M,5821.21666666667,1.36
Male,34,0,African-American,0,0,0,0,0,F,1645.58333333333,-1.05
Male,57,0,Other,0,0,0,1,1,F,974.366666666667,-5.9
Male,46,0,Caucasian,0,0,2,0,0,F,-123.266666666667,-3.24
Male,32,0,African-American,0,1,8,0,0,F,1457.86666666667,-2.86
Male,35,0,African-American,0,0,4,1,1,F,156760.35,-0.3
Male,26,0,African-American,0,0,2,1,1,F,31506,2.11
Male,29,0,African-American,0,0,2,0,0,M,4700.41666666667,-1.01
Male,53,0,African-American,0,0,20,0,0,F,4554.51666666667,-0.88
Male,57,0,Hispanic,0,0,1,0,0,M,1573.58333333333,-3.18
Male,29,0,African-American,1,0,3,1,1,F,171443.9,2.18
Male,27,0,Caucasian,0,0,0,0,0,F,63071.9333333333,1.51
Male,48,0,Caucasian,0,0,0,0,0,F,1450.38333333333,-1.71
Male,29,0,Hispanic,0,0,0,1,1,M,4621.41666666667,3.13
Male,25,0,Caucasian,0,0,1,1,1,M,4391.66666666667,-1.94
Male,67,0,Caucasian,0,0,0,0,0,F,2628.3,-5.18
Male,29,0,African-American,0,1,2,1,0,M,317.516666666667,-1.35
Female,53,0,African-American,0,0,3,0,0,F,3330.96666666667,-3.58
Male,23,0,Caucasian,0,0,1,0,0,F,58201.2,1.92
Male,49,0,African-American,0,0,0,0,0,F,1172.55,-6.05
Female,44,0,Caucasian,0,0,0,1,0,M,1033.76666666667,-3
Female,55,0,Hispanic,0,0,0,0,0,F,1003.11666666667,-4.93
Male,46,0,African-American,0,0,0,1,0,M,1182.23333333333,-4.81
Female,48,0,African-American,0,0,0,1,1,F,13977.35,-2.15
Male,77,0,African-American,0,0,1,1,1,M,3340.15,-6.69
Male,54,0,Caucasian,0,0,3,0,0,F,963.016666666667,-2.4
Male,26,0,African-American,0,0,15,0,0,F,61871.6166666667,2.89
Male,27,0,Hispanic,0,0,1,0,0,F,4259.86666666667,-5.99
Male,39,0,Caucasian,0,0,2,0,0,F,26417.2,-5.97
Male,35,0,Hispanic,0,0,13,0,0,F,5938.53333333333,2.11
Male,41,0,African-American,0,0,6,1,0,F,8736.1,-2.03
Male,32,0,African-American,0,0,1,0,0,M,165689.05,0.8
Male,48,0,African-American,0,0,12,0,0,M,-644.616666666667,0.2
Male,39,0,Caucasian,0,0,2,0,0,F,92739.5666666667,-3.71
Male,52,0,African-American,0,0,0,1,1,M,5830.01666666667,-3.9
Male,56,0,African-American,0,0,4,1,1,M,1540.78333333333,-2.46
Female,46,0,Caucasian,0,0,0,0,0,M,-203.533333333333,-1.85
Female,22,0,African-American,0,0,0,0,0,F,1207.98333333333,3.45
Male,32,0,Hispanic,0,0,1,0,0,F,1370.1,-0.85
Male,39,0,African-American,0,0,8,0,0,F,57873.2333333333,0.29
Male,35,0,African-American,0,0,9,0,0,F,1725.3,2.87
Male,26,0,African-American,0,0,1,0,0,M,20486.8833333333,0.33
Male,27,0,African-American,0,0,1,1,0,F,-584.483333333333,-1.71
Male,27,0,African-American,0,0,5,1,1,F,40453.8166666667,-0.8
Female,34,0,Caucasian,0,0,10,1,1,F,20024.5833333333,2.88
Male,27,0,African-American,0,0,2,0,0,M,45530.2833333333,2.91
Male,27,0,Hispanic,0,0,6,1,0,F,20391.2833333333,-0.69
Female,32,0,African-American,0,0,0,1,1,M,378.216666666667,-3.77
Male,43,0,Caucasian,0,0,4,0,0,M,1534.91666666667,-6.85
Male,52,0,African-American,0,0,7,1,1,F,169809.633333333,1.79
Male,21,0,African-American,0,0,2,1,1,F,1337.91666666667,-2.45
Male,21,0,African-American,0,0,1,1,1,F,568776.216666667,0.79
Male,26,0,Hispanic,0,0,0,0,0,F,273.066666666667,-1.62
Male,31,0,African-American,0,0,1,0,0,M,1666.63333333333,-1.06
Male,34,0,Caucasian,0,0,1,0,0,M,1251.05,-2.32
Male,32,0,African-American,0,0,0,0,0,M,907.116666666667,-1.05
Female,50,0,Caucasian,0,0,0,1,1,M,328.766666666667,-0.2
Male,27,0,African-American,0,0,1,0,0,M,1386.35,1.97
Female,26,0,African-American,1,0,4,0,0,F,3054.81666666667,-0.79
Male,27,1,African-American,0,0,4,1,1,F,2509.96666666667,4.02
Male,58,0,African-American,0,0,0,0,0,M,2002.4,-6.8
Male,24,0,African-American,5,1,15,1,1,F,2974.95,3.2
Male,50,0,Caucasian,0,0,0,0,0,M,1672.48333333333,-2.6
Male,46,0,Hispanic,0,0,0,0,0,F,1550.6,-1.82
Male,34,0,African-American,0,0,10,0,0,F,1550.11666666667,0.5
Male,56,0,Hispanic,0,0,2,0,0,F,1503.43333333333,-2.45
Male,26,0,Caucasian,0,0,2,0,0,F,4557.38333333333,-0.16
Male,31,0,Caucasian,0,0,0,0,0,F,1371.4,-2.31
Male,39,0,African-American,0,0,0,0,0,F,26025,-2.11
Female,22,0,African-American,0,0,0,0,0,M,1795.75,-1.72
Female,25,0,African-American,0,0,0,0,0,M,1415.38333333333,-3.89
Female,21,0,African-American,1,0,2,0,0,F,1488.28333333333,-1.17
Male,20,0,Caucasian,0,0,1,0,0,F,1393.16666666667,-0.59
Male,54,0,African-American,0,0,12,1,1,M,169953.933333333,0.2
Female,27,0,African-American,0,0,2,1,1,F,5813.96666666667,1.94
Female,55,0,Caucasian,0,0,0,0,0,F,1529.2,-4.63
Male,24,0,African-American,0,0,0,0,0,M,958.816666666667,-0.57
Male,20,0,African-American,0,1,0,1,1,F,232.2,-3.96
Female,34,0,Caucasian,0,0,1,0,0,M,1563.43333333333,0.25
Male,24,0,African-American,0,0,0,0,0,F,1593.93333333333,0.54
