"Temperature","Fuel_Price","CPI","Unemployment","Weekly_Sales"
62.75,2.72,132.76,5.33,942432
55.34,2.72,132.77,5.33,1452522
55.63,2.72,132.76,5.33,1252782
62.01,2.72,132.76,5.29,1080466
52.02,2.78,132.75,5.29,1235091
44.56,2.88,132.76,5.29,680161
41.25,2.92,132.82,5.29,1387560
47.1,2.94,132.87,5.29,401024
36.45,2.94,132.92,5.29,1611237
38.5,2.96,132.98,5.29,609550
40.52,3.03,132.92,5.29,1022337
32.94,3.07,132.84,5.29,1386953
33.6,3.06,132.76,5.29,1221831
21.64,3.13,132.68,5.29,1649087
23.01,3.14,132.68,5.29,1574995
24.18,3.15,132.75,5.29,1362345
19.29,3.18,132.82,5.29,1840439
24.05,3.19,132.88,5.11,1052931
18.55,3.21,132.95,5.11,720136
14.64,3.23,133.03,5.11,1808182
9.51,3.24,133.11,5.11,423465
13.29,3.24,133.18,5.11,1421886
16.87,3.26,133.26,5.11,757780
21.82,3.26,133.37,5.11,1761296
16.5,3.28,133.49,5.11,2381459
18.49,3.44,133.61,5.11,1031401
30.53,3.6,133.74,5.11,1565592
35.76,3.63,133.85,5.11,566908
28.89,3.62,133.96,5.11,2428915
28.6,3.64,134.07,4.78,2313943
34.77,3.72,134.18,4.78,1445517
43.69,3.82,134.28,4.78,597787
39.32,3.92,134.36,4.78,1225417
52.68,3.99,134.44,4.78,1820888
50.81,4.08,134.51,4.78,1811482
54.09,4.1,134.59,4.78,1073036
56.38,4.1,134.68,4.78,1319963
63.11,4.03,134.77,4.78,797148
66.16,3.97,134.86,4.78,1810891
64.19,3.92,134.94,4.78,1237368
59.16,3.87,135.08,4.78,1414414
62.59,3.85,135.27,4.78,1576704
65.25,3.82,135.45,4.58,167275
67.86,3.78,135.63,4.58,675056
68.9,3.83,135.78,4.58,773107
73.34,3.88,135.87,4.58,1484781
67.45,3.9,135.96,4.58,620377
68.1,3.9,136.05,4.58,1423517
68.3,3.88,136.14,4.58,1502436
64.05,3.82,136.18,4.58,474245
65.01,3.8,136.21,4.58,1944569
63.79,3.78,136.24,4.58,2067819
64.83,3.81,136.27,4.58,1716931
58.28,3.81,136.31,4.58,2226584
54.09,3.76,136.37,4.58,1160932
63.45,3.68,136.42,4.58,1508530
50.21,3.63,136.47,4.42,1338521
53.9,3.58,136.52,4.42,1294720
51.61,3.62,136.5,4.42,2049026
42.09,3.6,136.49,4.42,1456680
35.4,3.59,136.48,4.42,1719506
40.75,3.57,136.46,4.42,421046
41.85,3.57,136.47,4.42,1282850
32.76,3.54,136.48,4.42,1567764
38.51,3.5,136.49,4.42,2065274
34.48,3.47,136.5,4.42,1298497
29.53,3.44,136.53,4.42,1108988
24.46,3.41,136.59,4.42,1493637
18.75,3.4,136.64,4.42,1517539
23.29,3.44,136.7,4.26,1201448
25.9,3.52,136.75,4.26,1882503
14.02,3.54,136.86,4.26,1355124
22.91,3.57,136.96,4.26,1562780
27.86,3.63,137.06,4.26,1666165
23.92,3.65,137.17,4.26,1493422
25.56,3.7,137.26,4.26,1652275
29.88,3.75,137.34,4.26,376630
23.79,3.83,137.42,4.26,1367340
30.58,3.88,137.51,4.26,998266
37.13,3.87,137.58,4.26,2103643
52.27,3.89,137.66,4.26,1647266
36.25,3.92,137.73,4.26,1979868
36.54,3.96,137.8,4.12,764685
40.65,4.03,137.87,4.12,1012589
55.3,4.05,137.92,4.12,87614
47.51,4.02,137.98,4.12,1624942
44.47,3.99,138.03,4.12,867228
52.06,3.95,138.09,4.12,649528
57.59,3.9,138.11,4.12,2101807
65.25,3.85,138.11,4.12,1787014
64.75,3.8,138.11,4.12,428164
55.78,3.75,138.12,4.12,769092
63.39,3.68,138.13,4.12,1490692
69.32,3.63,138.16,4.12,1745862
64.42,3.58,138.2,4.12,1488907
69.08,3.54,138.23,4.16,846577
67.48,3.56,138.26,4.16,725853
70.45,3.61,138.23,4.16,1482582
67.88,3.7,138.2,4.16,785605
70.15,3.7,138.17,4.16,1632701
70.09,3.77,138.14,4.16,1577923
69.41,3.84,138.19,4.16,713486
63.91,3.87,138.28,4.16,902864
66.11,3.88,138.38,4.16,905404
65.06,3.92,138.47,4.16,2123088
59.38,3.99,138.57,4.16,432672
54.12,4.06,138.65,4.16,1480010
50.98,4.02,138.74,4.16,941522
57.21,4.03,138.83,4.14,840431
47.35,4.03,138.91,4.14,1726332
46.33,4,138.83,4.14,663730
49.65,3.92,138.73,4.14,2145895
30.27,2.58,189.38,7.54,1050385
23.04,2.57,189.46,7.54,1772936
24.13,2.55,189.53,7.54,922004
21.84,2.59,189.6,7.54,1467022
32.49,2.62,189.67,7.54,808711
33.4,2.68,189.74,7.54,1798877
36.7,2.69,189.73,7.54,847451
32.3,2.72,189.72,7.54,1541724
41.31,2.72,189.7,7.36,1696525
37.3,2.75,189.69,7.36,539953
46.79,2.77,189.66,7.36,1405218
45.29,2.78,189.62,7.36,710506
40.2,2.77,189.58,7.36,1105920
41.5,2.77,189.53,7.36,899550
40.23,2.79,189.49,7.36,1209696
50.59,2.78,189.47,7.36,1201632
56.97,2.74,189.45,7.36,1282302
60.13,2.7,189.42,7.36,1720431
63.36,2.68,189.4,7.36,1430075
54.9,2.67,189.42,7.36,1702848
66,2.71,189.45,7.36,1550230
69.39,2.73,189.49,7.34,586391
60.93,2.71,189.52,7.34,841747
69.06,2.7,189.61,7.34,1926472
70.77,2.69,189.77,7.34,1673707
70.07,2.69,189.94,7.34,1956759
69.21,2.69,190.1,7.34,1074191
70.24,2.72,190.26,7.34,1517646
66.19,2.73,190.29,7.34,399954
70.59,2.73,190.33,7.34,323753
64.13,2.77,190.36,7.34,285955
63.3,2.78,190.4,7.34,1163749
62.4,2.8,190.47,7.34,389120
60.11,2.79,190.57,7.34,982939
62.67,2.76,190.67,7.51,2119704
57.1,2.74,190.78,7.51,793985
49.91,2.76,190.86,7.51,608373
48.09,2.76,190.91,7.51,-204995
42.16,2.75,190.95,7.51,1200213
46.74,2.73,191,7.51,817937
38.99,2.74,191.04,7.51,902609
31.34,2.76,191.03,7.51,977744
25.3,2.74,191.01,7.51,2325209
33,2.71,190.99,7.51,1336774
33.9,2.73,190.97,7.51,1103720
31.51,2.78,191.03,7.51,652770
29.81,2.78,191.14,7.51,120453
25.19,2.83,191.26,7.51,1211317
23.76,2.88,191.37,7.24,1518885
22.44,2.91,191.48,7.24,843562
32.7,2.97,191.57,7.24,1864262
32.23,3.01,191.67,7.24,48865
14.56,3.01,191.76,7.24,988190
16.81,3.04,191.86,7.24,1218674
39.39,3.05,191.92,7.24,737499
26.1,3.1,191.96,7.24,888234
34.99,3.23,192.01,7.24,1948964
31.6,3.37,192.06,7.24,225398
40.19,3.41,192.12,7.24,-101687
41.11,3.41,192.2,7.24,1060413
38.16,3.46,192.27,6.93,632281
42.87,3.53,192.34,6.93,1901499
39.94,3.61,192.42,6.93,483240
42.86,3.64,192.52,6.93,1154439
39.81,3.66,192.62,6.93,1253124
41.2,3.73,192.73,6.93,833180
50.29,3.77,192.83,6.93,706662
41.11,3.83,192.83,6.93,685820
50.56,3.8,192.84,6.93,1108746
54.81,3.76,192.84,6.93,1833919
61.1,3.73,192.85,6.93,1132608
62.3,3.7,192.9,6.93,-526352
59.54,3.66,193,6.93,773197
67.01,3.6,193.09,6.9,405372
68.49,3.54,193.19,6.9,1304183
68.18,3.53,193.31,6.9,1416948
74.11,3.54,193.51,6.9,508989
71.3,3.55,193.71,6.9,1450849
72.19,3.55,193.91,6.9,1898539
67.65,3.54,194.11,6.9,762642
70.55,3.5,194.25,6.9,1292440
71.61,3.48,194.38,6.9,809408
70.37,3.51,194.51,6.9,1291593
58.31,3.57,194.64,6.9,675379
54.82,3.6,194.74,6.9,351720
55.06,3.58,194.81,6.9,1062671
61.77,3.54,194.88,6.9,1246055
58.74,3.5,194.95,6.76,1745325
47.43,3.49,195.03,6.76,1846442
45.62,3.55,195.18,6.76,980943
37.02,3.55,195.33,6.76,1720558
35.04,3.53,195.48,6.76,372065
32.87,3.5,195.64,6.76,1949786
36.64,3.48,195.72,6.76,1406836
36.37,3.42,195.77,6.76,630566
34.53,3.38,195.82,6.76,1506589
17.05,3.33,195.87,6.76,89641
25.01,3.27,195.98,6.76,1476733
25.59,3.17,196.17,6.76,502885
34.12,3.12,196.36,6.76,1107104
37.21,3.1,196.55,6.59,1310216
27.49,3.08,196.73,6.59,879999
31.56,3.06,196.78,6.59,807787
33.15,3.04,196.83,6.59,1163151
31.65,3.03,196.87,6.59,1327297
22,3.1,196.92,6.59,907617
22.52,3.11,196.94,6.59,85362
27.89,3.13,196.95,6.59,1053371
27.39,3.19,196.96,6.59,1471640
35.3,3.29,196.96,6.59,887672
47.76,3.49,197.05,6.59,221009
44.04,3.66,197.23,6.59,578154
51.56,3.75,197.41,6.59,1741597
48.48,3.85,197.6,6.55,383547
46.84,3.9,197.78,6.55,1362515
43.57,3.94,197.72,6.55,735083
57.66,3.93,197.66,6.55,1632782
52.86,3.9,197.61,6.55,537531
50.22,3.87,197.55,6.55,951248
55.24,3.84,197.56,6.55,928457
54.89,3.8,197.59,6.55,2188564
57.29,3.76,197.62,6.55,887323
65.11,3.74,197.66,6.55,1291190
64.92,3.72,197.69,6.55,947260
66.88,3.73,197.74,6.55,1397727
76.54,3.69,197.79,6.55,951109
74.47,3.65,197.83,6.43,2324786
67.24,3.61,197.88,6.43,567184
74.06,3.58,197.93,6.43,551124
73.31,3.57,197.98,6.43,1302374
73.16,3.53,198.03,6.43,1343495
71.73,3.51,198.08,6.43,1564076
65.77,3.54,198.1,6.43,1481004
69.07,3.56,198.1,6.43,1795378
71.56,3.56,198.1,6.43,1897105
67.41,3.6,198.1,6.43,1780153
59.39,3.66,198.13,6.43,226102
59.81,3.77,198.36,6.43,-311964
56.08,3.79,198.59,6.43,2004736
50.14,3.78,198.82,6.2,1699260
39.38,3.76,199.05,6.2,569033
49.56,3.75,199.15,6.2,536691
41.8,3.69,199.22,6.2,870053
54.34,2.96,126.44,9.77,825327
49.96,2.83,126.5,9.77,1517436
58.22,2.92,126.53,9.77,1803082
52.77,2.83,126.55,9.77,1019320
55.92,2.88,126.58,9.77,705938
52.33,3.03,126.6,9.77,901954
61.46,3.05,126.61,9.77,1536804
60.05,2.98,126.61,9.77,876368
63.66,3.09,126.6,9.52,1198902
65.29,3,126.6,9.52,1122909
69.74,3.11,126.56,9.52,1787604
66.42,3.05,126.47,9.52,133440
69.76,3.1,126.38,9.52,1431594
71.06,3.13,126.29,9.52,1410743
73.88,3.14,126.21,9.52,761502
78.32,3.12,126.18,9.52,806403
76.67,3.06,126.16,9.52,961490
82.82,2.94,126.14,9.52,1128573
89.67,3.06,126.11,9.52,734778
83.49,2.94,126.11,9.52,838720
90.32,3.08,126.13,9.52,1143057
92.89,2.98,126.14,9.2,1709775
91.03,3.1,126.15,9.2,52579
91.8,2.97,126.15,9.2,639162
88.44,3.11,126.13,9.2,1239681
85.03,3.02,126.11,9.2,1031576
86.13,3.12,126.09,9.2,1258129
88.37,3.05,126.06,9.2,1859623
89.88,3.04,126.08,9.2,858806
84.99,3.02,126.09,9.2,1271208
83.8,3.09,126.1,9.2,718504
84.04,2.96,126.11,9.2,1065298
85.52,3.03,126.15,9.2,798924
85.75,2.94,126.19,9.2,2088667
86.01,3,126.23,9,1152524
77.04,2.92,126.28,9,675034
75.48,3.08,126.33,9,1602019
68.12,3.01,126.38,9,846206
68.76,3.13,126.44,9,2767770
71.04,3.01,126.49,9,1690423
61.24,3.13,126.55,9,491966
58.83,3.05,126.61,9,999290
55.33,3.16,126.67,9,981329
51.17,3.04,126.73,9,1144289
60.51,3.09,126.79,9,398303
59.15,3.12,126.88,9,1538702
57.06,3.24,126.98,9,951989
49.67,3.15,127.09,9,1466204
43.43,3.29,127.19,8.74,1373652
49.98,3.31,127.3,8.74,897854
56.75,3.34,127.44,8.74,837322
53.03,3.23,127.58,8.74,2013553
44.88,3.35,127.72,8.74,1421713
51.51,3.38,127.86,8.74,1698261
61.77,3.43,128,8.74,545214
53.59,3.4,128.13,8.74,1922794
56.96,3.67,128.26,8.74,1085188
64.22,3.63,128.4,8.74,868345
70.12,3.89,128.51,8.74,1623807
62.53,3.72,128.62,8.74,1202598
67.64,3.77,128.72,8.49,186002
73.03,3.82,128.82,8.49,1138782
61.05,4.09,128.91,8.49,694344
75.93,3.92,128.96,8.49,2233415
73.38,4.15,129,8.49,1246507
73.56,4.19,129.04,8.49,598565
74.04,4.2,129.09,8.49,1364595
72.62,3.99,129.08,8.49,1570214
78.62,3.93,129.06,8.49,1453588
81.87,3.89,129.05,8.49,1075191
84.57,3.98,129.04,8.49,1720870
87.96,3.94,129.04,8.49,454078
90.69,3.81,129.07,8.49,870592
95.36,3.84,129.09,8.26,641078
88.57,3.79,129.11,8.26,1764607
86.01,3.78,129.13,8.26,1123405
88.59,3.7,129.15,8.26,1185030
86.75,3.69,129.17,8.26,1559064
89.8,3.8,129.18,8.26,1246074
85.61,3.79,129.2,8.26,994400
87.4,3.74,129.24,8.26,975342
91.59,3.66,129.28,8.26,405341
91.61,3.8,129.33,8.26,1678749
89.06,3.77,129.37,8.26,1132612
77.49,3.78,129.43,8.26,1586740
82.51,3.79,129.52,8.26,1496630
82.27,3.88,129.61,8.26,848556
75.01,3.83,129.69,7.87,1768455
70.27,3.7,129.77,7.87,1662434
77.91,3.84,129.78,7.87,1146658
72.79,3.84,129.79,7.87,1103233
68.57,3.83,129.81,7.87,1088639
55.28,3.68,129.82,7.87,1237057
58.97,3.67,129.83,7.87,801622
60.68,3.76,129.84,7.87,1179437
57.29,3.7,129.85,7.87,1283628
42.58,3.64,129.86,7.87,1236484
50.53,3.49,129.9,7.87,1109197
48.36,3.54,129.98,7.87,960136
48.92,3.43,130.07,7.87,1577247
59.85,3.44,130.16,7.54,1452748
51,3.48,130.24,7.54,187968
54.51,3.66,130.28,7.54,1526018
53.59,3.67,130.31,7.54,1108516
56.85,3.54,130.35,7.54,1604838
55.73,3.72,130.38,7.54,1107223
54.12,3.78,130.45,7.54,1748717
56.02,3.95,130.55,7.54,623696
57.62,3.88,130.65,7.54,2117936
57.65,3.96,130.74,7.54,1656451
62.11,4.27,130.83,7.54,1341440
56.54,4.29,130.9,7.54,473037
67.92,4.29,130.97,7.54,1387131
65.99,4.28,131.04,7.38,1794705
70.28,4.25,131.11,7.38,1196845
67.75,4.11,131.12,7.38,469662
80.11,4.09,131.13,7.38,1305972
77.02,4.06,131.14,7.38,1758135
76.03,4.19,131.15,7.38,953901
85.19,4.31,131.1,7.38,660655
86.03,4.13,131.03,7.38,919335
80.06,4.28,130.96,7.38,1271181
86.87,4.1,130.89,7.38,1277055
88.58,4.14,130.83,7.38,1365654
89.92,4.01,130.79,7.38,1854408
91.36,3.88,130.76,7.38,1300533
86.87,3.67,130.72,7.17,1645297
89.8,3.72,130.68,7.17,1267839
84.45,3.59,130.7,7.17,1397616
83.98,3.77,130.72,7.17,1026971
84.76,3.6,130.74,7.17,1137995
90.78,3.81,130.76,7.17,134129
88.83,4,130.79,7.17,1197817
82.5,4.06,130.84,7.17,263339
86.97,3.89,130.89,7.17,2080524
83.07,4.12,130.93,7.17,958861
78.47,3.97,130.98,7.17,632842
81.93,4.12,131.01,7.17,55619
82.52,3.97,131.04,7.17,672388
80.88,4.13,131.08,6.94,1276560
76.03,4.47,131.11,6.94,798172
72.71,4.45,131.15,6.94,164448
70.5,4.3,131.19,6.94,1370574
47.31,2.57,203.06,9.52,120452
47.99,2.55,203.2,9.52,735176
48.77,2.51,203.25,9.52,897344
48.77,2.56,203.28,9.52,493772
52.89,2.62,203.31,9.52,1870340
53.67,2.67,203.34,9.52,1391014
56,2.72,203.2,9.52,856749
54.53,2.73,203.02,9.52,1373574
62.19,2.72,202.84,9.59,1670434
64.37,2.77,202.66,9.59,485192
69.46,2.81,202.54,9.59,1618594
62.71,2.8,202.48,9.59,71522
66.91,2.78,202.43,9.59,857058
67.16,2.84,202.38,9.59,440924
72.14,2.85,202.37,9.59,1105490
74.74,2.83,202.62,9.59,1173913
78.59,2.76,202.87,9.59,775572
82.76,2.7,203.12,9.59,1873130
88.12,2.67,203.37,9.59,120156
84.9,2.64,203.37,9.59,595157
88.48,2.65,203.27,9.59,1248684
80.17,2.67,203.16,9.82,144267
81.52,2.64,203.06,9.82,1043875
84.17,2.62,203.05,9.82,-94562
86.6,2.61,203.18,9.82,1448579
79.79,2.64,203.3,9.82,315721
84.66,2.63,203.42,9.82,1949245
86.31,2.69,203.54,9.82,-42493
85.26,2.66,203.51,9.82,1049910
80.32,2.62,203.48,9.82,-131284
80.43,2.58,203.45,9.82,1405029
81.32,2.56,203.42,9.82,386483
78.86,2.58,203.45,9.82,219097
77.42,2.62,203.52,9.82,649062
77.93,2.6,203.59,10.21,247555
72.81,2.63,203.67,10.21,1219289
68.78,2.72,203.73,10.21,1609655
69.46,2.72,203.78,10.21,787380
65.88,2.72,203.82,10.21,601746
62.52,2.69,203.87,10.21,1476360
59.98,2.73,203.92,10.21,1233225
54.96,2.77,203.82,10.21,1581719
54.76,2.73,203.7,10.21,1147897
44.56,2.71,203.57,10.21,1621026
52.52,2.84,203.45,10.21,1873429
56.51,2.87,203.4,10.21,1719598
57.15,2.89,203.41,10.21,934209
48.61,2.94,203.42,10.21,734848
40.47,2.98,203.43,10.4,1354042
43.45,2.98,203.48,10.4,1089637
53.05,3.02,203.83,10.4,830480
44.98,3.01,204.18,10.4,566082
33.21,2.99,204.53,10.4,797223
40.65,3.02,204.87,10.4,-744851
59.15,3.04,205.17,10.4,259661
58.37,3.06,205.44,10.4,1208622
60.26,3.29,205.71,10.4,453575
60.24,3.46,205.99,10.4,1224859
68.98,3.49,206.23,10.4,1541257
65.53,3.47,206.45,10.4,1291183
67.79,3.52,206.67,10.58,1269777
70.35,3.62,206.9,10.58,1004709
65.01,3.74,207.1,10.58,1320320
74.49,3.81,207.26,10.58,1479915
71.34,3.81,207.41,10.58,530051
66.77,3.91,207.57,10.58,1889673
76.03,3.9,207.73,10.58,922982
74.21,3.91,207.52,10.58,272336
80.89,3.79,207.31,10.58,495766
83.49,3.7,207.1,10.58,3066
85.81,3.65,206.9,10.58,1670956
88.49,3.64,206.86,10.58,626343
88.3,3.59,206.94,10.58,366158
91.36,3.52,207.03,10.64,683105
87.02,3.48,207.12,10.64,1523196
84.67,3.58,207.19,10.64,1390259
88.58,3.65,207.25,10.64,1913908
83.43,3.68,207.31,10.64,1956739
87.47,3.68,207.37,10.64,564576
86.64,3.64,207.43,10.64,1166776
82.08,3.55,207.5,10.64,334064
87.43,3.52,207.56,10.64,937705
87.84,3.53,207.62,10.64,1000523
79.29,3.55,207.68,10.64,919818
77.17,3.53,207.85,10.64,1109670
78.98,3.47,208.16,10.64,-205643
78.97,3.36,208.48,10.64,2119445
74.17,3.29,208.79,10.15,667844
68.09,3.27,209.08,10.15,660893
70.3,3.35,209.22,10.15,1310810
66.82,3.37,209.37,10.15,986608
59.08,3.33,209.52,10.15,734544
51.26,3.3,209.66,10.15,236615
57.75,3.31,209.87,10.15,1371734
55.7,3.24,210.09,10.15,1548548
47.49,3.17,210.31,10.15,825809
34.23,3.16,210.54,10.15,702992
43.78,3.16,210.74,10.15,210409
42.63,3.11,210.91,10.15,968126
41.83,3.13,211.07,10.15,1482927
47.59,3.16,211.24,9.65,1401635
43.68,3.26,211.41,9.65,1516563
52.72,3.27,211.5,9.65,1138236
52.1,3.29,211.59,9.65,982376
51.92,3.36,211.68,9.65,1557442
46.54,3.41,211.76,9.65,1122397
49.38,3.51,211.92,9.65,879555
53.53,3.56,212.12,9.65,2266515
56.43,3.63,212.32,9.65,1562671
54.52,3.67,212.52,9.65,140310
57.88,3.73,212.67,9.65,1714909
56.28,3.79,212.74,9.65,584535
69.88,3.85,212.81,9.65,548769
64.7,3.89,212.89,9.57,612864
70.18,3.89,212.96,9.57,1147908
67.28,3.88,213.01,9.57,434315
78.27,3.81,213.06,9.57,1396110
77.47,3.75,213.11,9.57,857746
67.59,3.69,213.16,9.57,751081
72.06,3.63,213.18,9.57,1170424
82.41,3.56,213.17,9.57,1418765
80.89,3.5,213.17,9.57,1633606
85.73,3.45,213.17,9.57,517075
87.75,3.39,213.18,9.57,776504
87.51,3.35,213.21,9.57,1031787
89.85,3.29,213.25,9.57,1091814
82.68,3.23,213.28,9.29,1507687
78.82,3.26,213.31,9.29,1081449
83.83,3.31,213.32,9.29,2186895
82.01,3.41,213.33,9.29,252104
85.06,3.42,213.34,9.29,1096872
86.36,3.49,213.35,9.29,1269535
85.66,3.57,213.42,9.29,585101
81.65,3.62,213.55,9.29,1395678
81.12,3.64,213.67,9.29,-161566
84.99,3.73,213.8,9.29,183648
73.03,3.72,213.93,9.29,1575451
75.87,3.72,214.12,9.29,1047916
77.55,3.67,214.31,9.29,655760
74.09,3.62,214.49,8.84,1597749
71.14,3.6,214.68,8.84,-239347
71.25,3.59,214.72,8.84,1904655
69.17,3.51,214.74,8.84,961498
31.53,2.67,126.44,8.12,1273284
33.16,2.67,126.5,8.12,1361963
35.7,2.65,126.53,8.12,1199349
29.98,2.67,126.55,8.12,875495
40.65,2.68,126.58,8.12,1197486
37.62,2.73,126.6,8.12,1509728
42.49,2.78,126.61,8.12,1186065
41.48,2.82,126.61,8.12,1978374
42.15,2.84,126.6,7.97,-324028
38.97,2.88,126.6,7.97,1558530
50.39,2.92,126.56,7.97,31388
55.66,2.94,126.47,7.97,261346
48.33,2.94,126.38,7.97,753179
44.42,2.95,126.29,7.97,799106
50.15,2.96,126.21,7.97,1789885
57.71,2.95,126.18,7.97,1970343
53.11,2.91,126.16,7.97,1170748
59.85,2.87,126.14,7.97,960704
65.24,2.84,126.11,7.97,1446256
58.41,2.82,126.11,7.97,1577109
71.83,2.82,126.13,7.97,1374927
78.82,2.81,126.14,7.8,1394652
71.33,2.8,126.15,7.8,97861
77.79,2.79,126.15,7.8,1708145
82.27,2.8,126.13,7.8,1036577
78.94,2.8,126.11,7.8,1420900
81.24,2.8,126.09,7.8,968877
74.93,2.84,126.06,7.8,1834207
76.34,2.85,126.08,7.8,354415
75.31,2.85,126.09,7.8,637990
65.71,2.87,126.1,7.8,1459526
65.74,2.87,126.11,7.8,1011667
66.84,2.88,126.15,7.8,779410
68.22,2.87,126.19,7.8,846626
68.74,2.85,126.23,7.61,1169568
63.03,2.84,126.28,7.61,1670233
54.12,2.85,126.33,7.61,604644
56.89,2.85,126.38,7.61,1879082
45.12,2.84,126.44,7.61,1674729
49.96,2.83,126.49,7.61,1116820
42.55,2.83,126.55,7.61,1522960
42,2.84,126.61,7.61,750289
28.22,2.83,126.67,7.61,1028541
25.8,2.81,126.73,7.61,914092
36.78,2.82,126.79,7.61,2234761
35.21,2.84,126.88,7.61,1908866
34.9,2.85,126.98,7.61,1934214
26.79,2.87,127.09,7.61,-33265
16.94,2.89,127.19,7.22,1566567
20.6,2.9,127.3,7.22,2012140
34.8,2.93,127.44,7.22,718672
31.64,2.96,127.58,7.22,1356193
23.35,2.97,127.72,7.22,962050
30.83,3.03,127.86,7.22,1196330
40.85,3.06,128,7.22,571834
33.17,3.12,128.13,7.22,2024765
34.23,3.23,128.26,7.22,378725
41.28,3.35,128.4,7.22,1450524
44.69,3.41,128.51,7.22,1770288
42.38,3.44,128.62,7.22,992443
42.49,3.49,128.72,6.91,1503252
42.75,3.55,128.82,6.91,701003
41.72,3.62,128.91,6.91,500915
47.55,3.65,128.96,6.91,1552643
43.85,3.68,129,6.91,1387309
47.75,3.74,129.04,6.91,1276221
52.4,3.77,129.09,6.91,1694546
52.12,3.8,129.08,6.91,1393645
54.62,3.78,129.06,6.91,748155
52.76,3.75,129.05,6.91,608611
61.39,3.73,129.04,6.91,1195630
63.35,3.7,129.04,6.91,617460
66.38,3.67,129.07,6.91,1245703
74.29,3.61,129.09,6.56,896984
77.3,3.56,129.11,6.56,1328057
75.59,3.55,129.13,6.56,816369
78.5,3.56,129.15,6.56,863370
77.62,3.57,129.17,6.56,711114
75.56,3.6,129.18,6.56,1822977
75.95,3.61,129.2,6.56,1057020
76.68,3.58,129.24,6.56,1466601
81.53,3.57,129.28,6.56,88617
77,3.58,129.33,6.56,805250
70.19,3.62,129.37,6.56,1600048
67.54,3.64,129.43,6.56,644032
63.6,3.65,129.52,6.56,275024
68.28,3.62,129.61,6.56,1247797
60.62,3.59,129.69,6.08,884964
51.74,3.57,129.77,6.08,393122
54.66,3.58,129.78,6.08,1364293
47.41,3.57,129.79,6.08,1943473
43.51,3.54,129.81,6.08,1216471
33.8,3.51,129.82,6.08,1719530
40.65,3.49,129.83,6.08,2118495
38.89,3.44,129.84,6.08,1447634
33.94,3.39,129.85,6.08,1020767
24.82,3.34,129.86,6.08,535144
27.85,3.28,129.9,6.08,1125012
24.76,3.19,129.98,6.08,1162184
31.53,3.12,130.07,6.08,1264406
33.8,3.08,130.16,5.77,1496594
25.61,3.06,130.24,5.77,2666330
32.71,3.05,130.28,5.77,1365919
34.32,3.06,130.31,5.77,1656546
31.39,3.08,130.35,5.77,2158160
33.73,3.12,130.38,5.77,905877
36.57,3.12,130.45,5.77,1429990
35.38,3.14,130.55,5.77,645569
32.36,3.24,130.65,5.77,1502540
38.24,3.38,130.74,5.77,666463
52.5,3.53,130.83,5.77,1038115
47.83,3.67,130.9,5.77,1434152
53.2,3.73,130.97,5.77,1064547
48.85,3.79,131.04,5.62,1402050
51.7,3.83,131.11,5.62,2559886
50.24,3.85,131.12,5.62,705475
64.8,3.84,131.13,5.62,1073797
54.41,3.83,131.14,5.62,861781
56.47,3.81,131.15,5.62,1453853
65.17,3.81,131.1,5.62,1230549
62.39,3.8,131.03,5.62,1388273
61.11,3.79,130.96,5.62,953037
68.4,3.78,130.89,5.62,2133819
65.97,3.76,130.83,5.62,1912667
72.89,3.74,130.79,5.62,1310820
82,3.68,130.76,5.62,1519088
79.23,3.63,130.72,5.41,1545555
83.68,3.6,130.68,5.41,2042654
75.69,3.56,130.7,5.41,953212
80.42,3.54,130.72,5.41,1512452
81.99,3.51,130.74,5.41,2242369
81.69,3.51,130.76,5.41,1827999
79.4,3.54,130.79,5.41,1812048
77.37,3.58,130.84,5.41,1929675
79.18,3.62,130.89,5.41,1678394
70.65,3.69,130.93,5.41,1527026
68.55,3.75,130.98,5.41,1102131
67.96,3.82,131.01,5.41,848102
64.8,3.82,131.04,5.41,2947186
61.79,3.82,131.08,5.22,1301439
55.1,3.8,131.11,5.22,1290900
52.06,3.78,131.15,5.22,1430088
46.97,3.76,131.19,5.22,778378
27.31,2.78,181.87,8.99,1580657
27.73,2.77,181.98,8.99,1289323
31.27,2.74,182.03,8.99,401375
34.89,2.75,182.08,8.99,1429595
37.13,2.78,182.12,8.99,980031
45.8,2.82,182.16,8.99,1481634
48.79,2.84,182.08,8.99,550770
54.36,2.85,181.97,8.99,1080417
47.74,2.85,181.87,8.9,678934
65.45,2.87,181.76,8.9,1567304
54.28,2.9,181.69,8.9,1066679
53.47,2.9,181.68,8.9,710729
53.15,2.92,181.66,8.9,1209045
70.75,2.97,181.65,8.9,1122711
54.26,2.98,181.66,8.9,932309
62.62,2.96,181.85,8.9,853516
69.27,2.9,182.05,8.9,1312688
75.93,2.85,182.24,8.9,494035
69.71,2.81,182.43,8.9,778831
72.62,2.78,182.44,8.9,974674
79.32,2.81,182.38,8.9,764579
76.61,2.82,182.32,8.74,539417
82.45,2.79,182.26,8.74,980455
77.84,2.78,182.26,8.74,543068
81.46,2.77,182.35,8.74,1168989
79.78,2.78,182.44,8.74,1094960
77.17,2.78,182.53,8.74,825404
78.44,2.81,182.62,8.74,1834194
76.01,2.78,182.62,8.74,1213642
71.36,2.76,182.61,8.74,553337
78.37,2.71,182.6,8.74,1947156
